run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_loss,metrics.train_loss,metrics.val_macro_f1,metrics.val_accuracy,metrics.final_oof_macro_f1,metrics.best_val_macro_f1,metrics.early_stopping_epoch,metrics.final_shadow_macro_f1,metrics.final_shadow_accuracy,params.sampler_mixture_lambda,params.early_stopping_mode,params.weight_clip_max,params.class_weight_policy,params.num_classes,params.early_stopping_min_delta,params.batch_size,params.loss,params.early_stopping_enabled,params.early_stopping_patience,params.pretrained,params.tta_flag,params.sampler,params.weight_clip_min,params.augmentation_library,params.lr,params.weak_manifest_version,params.weak_weight,params.max_added_per_class,params.sample_weight_policy,params.device,params.debug,params.repeat_factor_cap,params.split_version,params.backbone,params.feature_flags,params.ratio_policy,params.epochs,params.fold,params.early_stopping_monitor,params.weight_decay,params.label_smoothing,params.image_size,params.effective_beta,params.effective_count_policy,params.augmentation_policy,params.dataset_version,params.weak_label_flag,params.amp,params.weak_manifest,tags.sampler_mixture_lambda,tags.sample_weight_policy,tags.class_weight_policy,tags.split_version,tags.mlflow.source.git.commit,tags.loss,tags.commit_sha,tags.mlflow.source.name,tags.mlflow.source.type,tags.tta_flag,tags.backbone,tags.feature_flags,tags.ratio_policy,tags.label_smoothing,tags.sampler,tags.mlflow.user,tags.image_size,tags.augmentation_policy,tags.augmentation_library,tags.mlflow.runName,tags.seed,tags.dataset_version,tags.weak_label_flag,tags.weak_manifest_version,tags.early_stopped
3f9a7695514a44ee8701be7ac9221e3a,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/3f9a7695514a44ee8701be7ac9221e3a/artifacts,2026-05-04 07:05:03.024000+00:00,2026-05-04 07:08:26.943000+00:00,1.1146881115018277,1.0022725489684423,0.6317553032904378,0.6469298245614035,0.6552644388090889,0.6552644388090889,,0.6566883749581924,0.689727463312369,None,None,2.5,sqrt_median_effective,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,weak_downloaded_v1,0.35,"{5: 180, 6: 80, 11: 200}",source_x_ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img_weak,clip_075_100,3,0,None,0.01,0.0,224,None,sqrt_median_effective,baseline_v1,ds_main_v1,True,True,data/processed/weak_downloaded_v1.csv,None,source_x_ratio,sqrt_median_effective,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img_weak,clip_075_100,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_shuffle_img_weak_s42_weak_images_v1_fold0,42,ds_main_v1,True,weak_downloaded_v1,
b322ecfb93c34d2c8dc66f2514db84f3,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/b322ecfb93c34d2c8dc66f2514db84f3/artifacts,2026-05-04 07:01:30.098000+00:00,2026-05-04 07:04:55.480000+00:00,1.3699153165022533,0.997417743108044,0.548897376598104,0.5745614035087719,0.605075261562177,0.605075261562177,,0.6173065978780328,0.6624737945492662,0.5,None,None,none,20,None,16,ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,none,cuda,False,4.0,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,4,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_class_aware_mixture_img_s42_sampler_class_aware_l05_fold4,42,ds_main_v1,False,None,
5f8095adbd5243ddb6fdeb961886d0c0,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/5f8095adbd5243ddb6fdeb961886d0c0/artifacts,2026-05-04 06:58:00.964000+00:00,2026-05-04 07:01:22.645000+00:00,1.0477003686015924,0.9484674480923435,0.6300760284786542,0.649890590809628,0.6300760284786542,0.6300760284786542,,0.6509278209538292,0.6876310272536688,0.5,None,None,none,20,None,16,ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,none,cuda,False,4.0,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,3,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_class_aware_mixture_img_s42_sampler_class_aware_l05_fold3,42,ds_main_v1,False,None,
e81d6f5d93bc403099eda5c1e1f01af5,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/e81d6f5d93bc403099eda5c1e1f01af5/artifacts,2026-05-04 06:54:24.381000+00:00,2026-05-04 06:57:53.569000+00:00,1.2122604480960912,1.5020882815530856,0.5630783912629197,0.5899122807017544,0.5630783912629197,0.5630783912629197,,0.5708542980908463,0.6142557651991615,0.5,None,None,none,20,None,16,ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,none,cuda,False,4.0,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,2,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_class_aware_mixture_img_s42_sampler_class_aware_l05_fold2,42,ds_main_v1,False,None,
3b08bee0350d4c18af7da887e7487646,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/3b08bee0350d4c18af7da887e7487646/artifacts,2026-05-04 06:50:46.422000+00:00,2026-05-04 06:54:16.747000+00:00,1.1026679643413477,0.9428654874514227,0.6186320773771197,0.6392543859649122,0.6186320773771197,0.6186320773771197,,0.6096059378822833,0.6352201257861635,0.5,None,None,none,20,None,16,ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,none,cuda,False,4.0,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,1,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_class_aware_mixture_img_s42_sampler_class_aware_l05_fold1,42,ds_main_v1,False,None,
fc9210961cb14b92900116751e230eb4,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/fc9210961cb14b92900116751e230eb4/artifacts,2026-05-04 06:47:07.375000+00:00,2026-05-04 06:50:38.747000+00:00,1.1007306403235386,0.9459561204257076,0.6091786354812,0.6458333333333334,0.6119208684709228,0.6119208684709228,,0.6217777933557962,0.6876310272536688,0.5,None,None,none,20,None,16,ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,none,cuda,False,4.0,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,0,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_class_aware_mixture_img_s42_sampler_class_aware_l05_fold0,42,ds_main_v1,False,None,
dcdffb79e9ea4b6ba40616933c5b0936,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/dcdffb79e9ea4b6ba40616933c5b0936/artifacts,2026-05-04 06:43:33.149000+00:00,2026-05-04 06:46:59.663000+00:00,1.4872627969373737,1.46853875042641,0.5022185260024615,0.5372807017543859,0.5022185260024615,0.5022185260024615,,0.4860240199124396,0.5178197064989518,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,efficientnet_b0,img_model2,none,3,4,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,efficientnet_b0,img_model2,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_efficientnetb0_224_ce_shuffle_img_model2_s42_v01_fold4,42,ds_main_v1,False,None,
4a88af3270ec47d0839da8b59f094e3b,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/4a88af3270ec47d0839da8b59f094e3b/artifacts,2026-05-04 06:40:02.495000+00:00,2026-05-04 06:43:25.908000+00:00,1.4538329091061648,1.4675589397288205,0.5111425142863297,0.5492341356673961,0.5111425142863297,0.5111425142863297,,0.4922778769968817,0.5262054507337526,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,efficientnet_b0,img_model2,none,3,3,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,efficientnet_b0,img_model2,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_efficientnetb0_224_ce_shuffle_img_model2_s42_v01_fold3,42,ds_main_v1,False,None,
028417e8ca9c4928aefb76ac37c26453,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/028417e8ca9c4928aefb76ac37c26453/artifacts,2026-05-04 06:36:30.092000+00:00,2026-05-04 06:39:55.344000+00:00,1.4632832230183117,1.4208036906098667,0.5038460058009564,0.5350877192982456,0.5038460058009564,0.5038460058009564,,0.50121735904481,0.5366876310272537,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,efficientnet_b0,img_model2,none,3,2,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,efficientnet_b0,img_model2,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_efficientnetb0_224_ce_shuffle_img_model2_s42_v01_fold2,42,ds_main_v1,False,None,
321f40f7e7574608b52a864b5ed20f80,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/321f40f7e7574608b52a864b5ed20f80/artifacts,2026-05-04 06:32:57.203000+00:00,2026-05-04 06:36:22.890000+00:00,1.4489255725291736,1.4370190858187741,0.5031222602681913,0.5493421052631579,0.5031222602681913,0.5031222602681913,,0.48325230245561535,0.5345911949685535,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,efficientnet_b0,img_model2,none,3,1,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,efficientnet_b0,img_model2,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_efficientnetb0_224_ce_shuffle_img_model2_s42_v01_fold1,42,ds_main_v1,False,None,
db60060cf2fe490d906d19f14d1bf38f,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/db60060cf2fe490d906d19f14d1bf38f/artifacts,2026-05-04 06:29:23.532000+00:00,2026-05-04 06:32:49.817000+00:00,1.4212326961651183,1.474634617844673,0.5158961011612627,0.5646929824561403,0.5158961011612627,0.5158961011612627,,0.5243880827131399,0.5723270440251572,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,efficientnet_b0,img_model2,none,3,0,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,efficientnet_b0,img_model2,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_efficientnetb0_224_ce_shuffle_img_model2_s42_v01_fold0,42,ds_main_v1,False,None,
00aa3589b0b8457fb711ae88ceb4c392,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/00aa3589b0b8457fb711ae88ceb4c392/artifacts,2026-05-04 06:25:48.656000+00:00,2026-05-04 06:29:11.775000+00:00,1.2544232878768653,0.9934229083910381,0.619972112975667,0.6381578947368421,0.619972112975667,0.619972112975667,,0.6284499134019181,0.6666666666666666,0.5,None,None,none,20,None,16,ratio_ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,clip_075_100,3,4,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,ratio,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ratio_ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,clip_075_100,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ratio_ce_class_aware_mixture_img_s42_imbalance_rc1_fold4,42,ds_main_v1,False,None,
eab7bb3368a94bc9bd3050503014dbe5,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/eab7bb3368a94bc9bd3050503014dbe5/artifacts,2026-05-04 06:22:22.368000+00:00,2026-05-04 06:25:41.209000+00:00,1.0641739238012802,0.9219568294652721,0.6372638560779207,0.6641137855579868,0.6372638560779207,0.6372638560779207,,0.6095283458945769,0.649895178197065,0.5,None,None,none,20,None,16,ratio_ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,clip_075_100,3,3,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,ratio,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ratio_ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,clip_075_100,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ratio_ce_class_aware_mixture_img_s42_imbalance_rc1_fold3,42,ds_main_v1,False,None,
43b96654b8aa435da5b79f13d206be39,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/43b96654b8aa435da5b79f13d206be39/artifacts,2026-05-04 06:18:53.648000+00:00,2026-05-04 06:22:15.076000+00:00,1.022888360839141,0.993463141379291,0.6446833148075656,0.6732456140350878,0.6446833148075656,0.6446833148075656,,0.6497438822704396,0.6918238993710691,0.5,None,None,none,20,None,16,ratio_ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,clip_075_100,3,2,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,ratio,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ratio_ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,clip_075_100,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ratio_ce_class_aware_mixture_img_s42_imbalance_rc1_fold2,42,ds_main_v1,False,None,
a6448eb701db4c62b198beb53d5794c4,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/a6448eb701db4c62b198beb53d5794c4/artifacts,2026-05-04 06:15:24.347000+00:00,2026-05-04 06:18:46.224000+00:00,1.1265183948633963,0.8924703828602621,0.6224651333418426,0.6414473684210527,0.6224651333418426,0.6224651333418426,,0.6175095264254656,0.6457023060796646,0.5,None,None,none,20,None,16,ratio_ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,clip_075_100,3,1,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,ratio,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ratio_ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,clip_075_100,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ratio_ce_class_aware_mixture_img_s42_imbalance_rc1_fold1,42,ds_main_v1,False,None,
ff3a4b6a4dc949749463f1eaa300d401,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/ff3a4b6a4dc949749463f1eaa300d401/artifacts,2026-05-04 06:11:53.191000+00:00,2026-05-04 06:15:16.899000+00:00,1.059793960629848,0.9102353163288064,0.6414414229739658,0.6611842105263158,0.6414414229739658,0.6414414229739658,,0.6445023328906927,0.6750524109014675,0.5,None,None,none,20,None,16,ratio_ce,False,None,True,False,class_aware_mixture,None,torchvision,0.0001,None,None,None,ratio,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,clip_075_100,3,0,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,0.5,ratio,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ratio_ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,clip_075_100,0.0,class_aware_mixture,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ratio_ce_class_aware_mixture_img_s42_imbalance_rc1_fold0,42,ds_main_v1,False,None,
54b2410a9f6e48038d3a6391c3420079,4,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_safe_aug/54b2410a9f6e48038d3a6391c3420079/artifacts,2026-05-04 06:08:22.822000+00:00,2026-05-04 06:11:45.667000+00:00,1.2822935978571575,0.8034414747316543,0.6135856595974993,0.6293859649122807,0.6200517459479015,0.6200517459479015,,0.6271749488553182,0.6792452830188679,None,None,None,none,20,None,16,ce_label_smoothing_005,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,4,None,0.01,0.05,224,None,none,safe_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce_label_smoothing_005,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.05,shuffle,User,224,safe_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_label_smoothing_005_shuffle_img_s42_v02_safe_aug_fold4,42,ds_main_v1,False,None,
c5b2cf9702cb441abb41b8ab55ec6320,4,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_safe_aug/c5b2cf9702cb441abb41b8ab55ec6320/artifacts,2026-05-04 06:04:51.738000+00:00,2026-05-04 06:08:15.158000+00:00,1.2957815957017227,0.786081769618026,0.6403034390147461,0.6641137855579868,0.6403034390147461,0.6403034390147461,,0.6646622277653761,0.710691823899371,None,None,None,none,20,None,16,ce_label_smoothing_005,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,3,None,0.01,0.05,224,None,none,safe_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce_label_smoothing_005,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.05,shuffle,User,224,safe_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_label_smoothing_005_shuffle_img_s42_v02_safe_aug_fold3,42,ds_main_v1,False,None,
3d066cd7f3d546fdbcc8427bba9dfeee,4,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_safe_aug/3d066cd7f3d546fdbcc8427bba9dfeee/artifacts,2026-05-04 06:01:20.139000+00:00,2026-05-04 06:04:44.223000+00:00,1.3980241951189543,0.7874989012496112,0.6053411204143707,0.6271929824561403,0.6319339752992247,0.6319339752992247,,0.5927835343429252,0.6519916142557652,None,None,None,none,20,None,16,ce_label_smoothing_005,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,2,None,0.01,0.05,224,None,none,safe_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce_label_smoothing_005,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.05,shuffle,User,224,safe_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_label_smoothing_005_shuffle_img_s42_v02_safe_aug_fold2,42,ds_main_v1,False,None,
b3cc0102f9ca4d8d82e27baf91adfd86,4,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_safe_aug/b3cc0102f9ca4d8d82e27baf91adfd86/artifacts,2026-05-04 05:57:49.459000+00:00,2026-05-04 06:01:12.644000+00:00,1.3912999514947857,0.7772226758362496,0.6090184383072449,0.6326754385964912,0.6435507442694788,0.6435507442694788,,0.6279128459144048,0.6750524109014675,None,None,None,none,20,None,16,ce_label_smoothing_005,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,1,None,0.01,0.05,224,None,none,safe_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce_label_smoothing_005,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.05,shuffle,User,224,safe_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_label_smoothing_005_shuffle_img_s42_v02_safe_aug_fold1,42,ds_main_v1,False,None,
53ece32e38504cf4ad3737d098d63363,4,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_safe_aug/53ece32e38504cf4ad3737d098d63363/artifacts,2026-05-04 05:54:18.833000+00:00,2026-05-04 05:57:41.950000+00:00,1.2652028934997426,0.7895328253915865,0.6303533293138271,0.6611842105263158,0.6303533293138271,0.6303533293138271,,0.6069766544404007,0.6624737945492662,None,None,None,none,20,None,16,ce_label_smoothing_005,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,0,None,0.01,0.05,224,None,none,safe_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce_label_smoothing_005,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.05,shuffle,User,224,safe_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_label_smoothing_005_shuffle_img_s42_v02_safe_aug_fold0,42,ds_main_v1,False,None,
fb039bc03c8e4e3896a7187927e89758,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/fb039bc03c8e4e3896a7187927e89758/artifacts,2026-05-04 05:50:47.912000+00:00,2026-05-04 05:54:11.266000+00:00,1.0602060221789176,1.0411975762615464,0.6275330000509556,0.6513157894736842,0.6275330000509556,0.6275330000509556,,0.6159885848819767,0.6645702306079665,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,4,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_shuffle_img_s42_v01_fold4,42,ds_main_v1,False,None,
19aaaaf04d404bbf8b27ac857b3bb90c,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/19aaaaf04d404bbf8b27ac857b3bb90c/artifacts,2026-05-04 05:47:18.724000+00:00,2026-05-04 05:50:40.462000+00:00,1.0654554695738745,1.0207792103551983,0.6226539105485714,0.6520787746170679,0.6226539105485714,0.6226539105485714,,0.6105030437618065,0.6666666666666666,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,3,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_shuffle_img_s42_v01_fold3,42,ds_main_v1,False,None,
09520f99a0e747a1b104dab8d49f781c,1,FINISHED,file:///C:/Users/User/hacaton/hakathon_room_cv/artifacts/logs/mlruns/room_type_image_baseline/09520f99a0e747a1b104dab8d49f781c/artifacts,2026-05-04 05:43:47.086000+00:00,2026-05-04 05:47:11.161000+00:00,1.046847232601099,1.0659620582894103,0.6397602577371231,0.6677631578947368,0.6397602577371231,0.6397602577371231,,0.5755884395612761,0.6352201257861635,None,None,None,none,20,None,16,ce,False,None,True,False,shuffle,None,torchvision,0.0001,None,None,None,none,cuda,False,None,splits_v1,convnext_tiny.in12k_ft_in1k,img,none,3,2,None,0.01,0.0,224,None,none,baseline_v1,ds_main_v1,False,True,None,None,none,none,splits_v1,5abd8224cfb8508a58dc7df48112a43cbcae422a,ce,5abd822,src/training/train_image.py,LOCAL,False,convnext_tiny.in12k_ft_in1k,img,none,0.0,shuffle,User,224,baseline_v1,torchvision,rt_splitv1_dsmainv1_convnexttiny_224_ce_shuffle_img_s42_v01_fold2,42,ds_main_v1,False,None,
